0$, altså via e-post$, altså via e-post$1
534$nasjonalpopulister og selvnytende diktatorspirer$nasjonalpopulistar og selvnytende diktatorspirar$1
535$at alle blir sagt$at alle blir sagt$1
536$men betegner ordren som$men kallar ordren som$1
537$mye mer saltknask enn$mykje meir saltknask enn$1
538$heve nivå for bøter$heva nivå for bøter$1
539$lavdeltakelse vil tjene republikanerne$lavdeltakelse vil tena republikanarane$1
540$til å føles så$til å kjennast så$1
541$bekrefter også at dette$stadfestar òg at dette$1
542$han er glad for$han er glad for$1
543$dem som skal fortsette$dei som skal halda fram$1
544$at man kan holde$at ein kan halda$1
545$myndighet til å åpne$myndigheit til å opna$1
546$mellom den gode og$mellom den gode og$1
547$Bilde fra ekkolodd som$Bilde frå ekkolodd som$0
548$etter beskjed fra departementet.$etter beskjed frå departementet.$2
549$er et godkjent utstyrt.$er eit godkjent utstyrte.$2
550$Heidi Nordby Lunde mener$Heidi Nordby Lunde meiner$1
551$må holde seg mye$må halda seg mykje$1
552$nå enn før landet$no enn før landet$1
553$, men er innstilt$, men er innstilt$1
554$Miljødirektoratet lar avfallsanlegg lagre$Miljødirektoratet lèt avfallsanlegg lagra$0
555$og annet utstyr til$og anna utstyr til$1
556$Oslo-politiet , Line Skott.$Oslo-politiet , Line Skott.$2
557$de forferdelige konsekvensene det$dei forferdelege konsekvensane det$1
558$svarer ikke på påstanden$svarer ikkje på påstanden$1
559$en kleshenger som hun$ein kleshengar som ho$1
560$, er om det$, er om det$1
561$vil fortsatt være i$vil framleis vera i$1
562$på område der helikopteret$på område der helikopteret$1
563$spørsmål om at vi$spørsmål om at vi$1
564$reglene som er satt$reglane som er sette$1
565$et småbruk der de$eit småbruk der dei$1
566$og skolene ikke er$og skulane ikkje er$1
567$at intensivavdelingene på norske$at intensivavdelingene på norske$1
568$og hvordan skoleansatte og$og korleis skuletilsette og$1
569$enklere å bo i$enklare å bu i$1
570$var produsenten av maskene.$var produsenten av maskene.$2
571$nå enn det er$no enn det er$1
572$, fikk Lægreid en$, fekk Lægreid ein$1
573$Roosevelt , og ifølge$Roosevelt , og ifølgje$1
574$nye innflytelser , skriver$nye innverknader , skriv$1
575$det verste jeg noen$det verste eg nokon$1
576$politikrim , tegnes det$politikrim , blir det teikna$1
577$vårens og sommerens utenlandsferie$vårens og sommarens utenlandsferie$1
578$rekke reinflokker på vinterbeite$rekka reinflokkar på vinterbeite$1
579$lover å ta grep.$lover å ta grep.$2
580$veterinær i forbindelse med$veterinær i samband med$1
581$år for de groveste$år for dei grovaste$1
582$Andes Lange hadde med$Andes Lange hadde med$0
583$bilde av hvilke enorme$bilde av kva for nokre enorme$1
584$foret fjellduk er fin$fôra fjellduk er fin$1
585$har kunnskapsministeren ikke oversikt$har kunnskapsministeren ikkje oversikt$1
586$inn under en utvidet$inn under ein utvida$1
587$både vitenskapelige , konspirasjonsteorier$både vitskaplege , konspirasjonsteoriar$1
588$, så mener jeg$, så meiner eg$1
589$deg behagelig høyde i$deg behageleg høgde i$1
590$hvis det ikke er$viss det ikkje er$1
591$og samme person kun$og same person berre$1
592$sier Arne Fonneland ,$seier Arne Fonneland ,$1
593$piratkopier som har kommet$piratkopiar som har komme$1
594$ansatte er fremdeles ansatt$tilsette er framleis tilsette$1
595$å stikke kniven inn$å stikka kniven inn$1
596$kunne hjulpet disse pasientene.$kunne hjelpt desse pasientane.$2
597$i Slough House i$i Slough House i$1
598$det andre står ikke$det andre står ikkje$1
599$i halvannen uke ,$i halvanna veke ,$1
600$Stavanger universitetssjukehus med stikkskader$Stavanger universitetssjukehus med stikkskadar$1
601$rundt 16 000 ansatte$rundt 16 000 tilsette$1
602$er lovet ny leveranse$er lova ny leveranse$1
603$åpne skolene og barnehagene$opne skulane og barnehagane$1
604$behagelig høyde i forteltet$behageleg høgde i forteltet$1
605$for eksempel på jobbe$til dømes på jobba$1
606$fått koronasmitten under kontroll$fått koronasmitten under kontroll$1
607$kan starte et nytt$kan starta eit nytt$1
608$av ferdigkrympet ull og$av ferdigkrympet ull og$1
609$av ville dyr til$av ville dyr til$1
610$lage klare nasjonale retningslinjer$laga klare nasjonale retningslinjer$1
611$Reidar Auestad forteller at$Reidar Auestad fortel at$0
612$sier at han ikke$seier at han ikkje$1
613$at de er svært$at dei er svært$1
614$, sverd og egglikør$, sverd og egglikør$1
615$å finne skygge teltet$å finna skugge telta$1
616$mindre fisk i Vestfjorden$mindre fisk i Vestfjorden$1
617$myndigheter håndterer situasjonen på$styresmakter handterer situasjonen på$1
618$er fraktet til Stavanger$er frakta til Stavanger$1
619$, og lyder mer$, og lyder meir$1
620$si hva de betaler$si kva dei betaler$1
621$trent på å slå$trena på å slå$1
622$USA har kritisert sparkingen$USA har kritisert sparkingen$1
623$hindre spredning av viruset$hinder spreiing av viruset$1
624$først ute i en$først ute i ein$1
625$klart det har han$klart det har han$1
626$En talsperson for YouTube$Ein talsperson for YouTube$0
627$solgt i butikken for$selde i butikken for$1
628$skal møte opp på$skal møta opp på$1
629$har modifisert en kleshenger$har modifisert ein kleshengar$1
630$i alle fall når$i alle fall når$1
631$glad for at du$glad for at du$1
632$situasjoner , kan en$situasjonar , kan ein$1
633$den senere tid iverksatt$den seinare tida sett i verk$1
634$, får de vite$, får dei vita$1
635$og på avfallsanlegg som$og på avfallsanlegg som$1
636$om vinden kan ha$om vinden kan ha$1
637$som historietime , krimroman$som historietime , krimroman$1
638$mildt sagt stusset over$mildt sagt stussa over$1
639$mer komplisert enn som$meir komplisert enn som$1
640$få landet gjennom pandemien.$få landa gjennom pandemien.$2
641$er døde i forbindelse$er døde i samband$1
642$hvordan han har håndtert$korleis han har handtert$1
643$som gjør at ansatte$som gjer at tilsette$1
644$litt hastverksarbeid med så$litt hastverksarbeid med så$1
645$å ha verktøy hvor$å ha verktøy der$1
646$knyttet til beregningene og$knytte til utrekningane og$1
647$foreldrene kan begynne å$foreldra kan byrja å$1
648$flyreise i nærmeste framtid$flyreise i næraste framtid$1
649$men at hun ikke$men at ho ikkje$1
650$skriftlig krav om å$skriftleg krav om å$1
651$har etter å ha$har etter å ha$1
652$Byrådslederen har hjemmekontor i$Byrådsleiaren har hjemmekontor i$0
653$bo i telt der$bu i telt der$1
654$har tatt steg for$har tatt steg for$1
655$er i dag tror$er i dag trur$1
656$i Fredrikstad gjør det$i Fredrikstad gjer det$1
657$vært roten til problemet.$vore rota til problemet.$2
658$alle fall den første$alle fall den første$1
659$Vi fjerner innhold som$Vi fjernar innhald som$0
660$for å få mat$for å få mat$1
661$globale reiserestriksjoner og et$globale reiserestriksjonar og eit$1
662$for noen uker siden.$for nokre veker sidan.$2
663$å finne åpne råker.$å finna opne råkar.$2
664$tilbyr god digital undervisning.$tilbyr god digital undervisning.$2
665$rammet av viruset ,$ramma av viruset ,$1
666$tar personlig risiko i$tar personleg risiko i$1
667$oppdatering klokken 14 mandag.$oppdatering klokka 14 måndag.$2
668$ukene blant annet har$vekene mellom anna har$1
669$teknologiselskaper og store nyhetsorganisasjoner$teknologiselskap og store nyheitsorganisasjonar$1
670$lov å reise på$lov å reisa på$1
671$har satt det opp$har sett det opp$1
672$på asfalten på Vigrestad.$på asfalten på Vigrestad.$2
673$I dag kan rundt$I dag kan rundt$0
674$mener Norge må si$meiner Noreg må seia$1
675$Normal Norge reagerer på$Normal Noreg reagerer på$1
676$som resulterte i at$som resulterte i at$1
677$de ble satt til$dei vart sette til$1
678$å forhindre koronaviruset i$å forhindra koronaviruset i$1
679$å holde i sjakk$å halda i sjakk$1
680$lettere å avholde slik$lettare å halda slik$1
681$komme tilbake igjen på$komma tilbake igjen på$1
682$for å selge bygget$for å selja bygget$1
683$Hvordan skal dere greie$Korleis skal de greia$0
684$åpner gradvis slik at$opnar gradvis slik at$1
685$å gå tur og$å gå tur og$1
686$slette , innhold som$slette , innhald som$1
687$de siste ukene blant$dei siste vekene blant$1
688$oppdrag , forteller Heir.$oppdrag , fortel Heir.$2
689$hangarskipet og gikk i$hangarskipet og gjekk i$1
690$dermed sørge for at$dermed sørga for at$1
691$branntilløpene som de får$branntilløpa som dei får$1
692$til den amerikanske marineledelsen$til den amerikanske marineleiinga$1
693$så ofte du vil.$så ofte du vil.$2
694$sykehus vil få gradvis$sjukehus vil få gradvis$1
695$stort fall i etterspørselen$stort fall i etterspørselen$1
696$nord i Norge hatt$nord i Noreg hatt$1
697$er forberedt , går$er førebudde , går$1
698$Telegraph , FourFourTwo ,$Telegraph , FourFourTwo ,$1
699$med henrettelse av en$med avretting av ein$1
700$bak angrepene , der$bak angrepa , der$1
701$etter at beskyttelsesmaskene de$etter at vernmaskene dei$1
702$er ikke forsvarlig virksomhet.$er ikkje forsvarleg verksemd.$2
703$er mange ute for$er mange ute for$1
704$overfører smitten til mindre$overfører smitten til mindre$1
705$skal lage klare nasjonale$skal laga klare nasjonale$1
706$på mange vis blir$på mange vis blir$1
707$For noen føles det$For nokon kjennast det$0
708$i krisetid kan rally$i krisetid kan rally$1
709$til Danmark og deres$til Danmark og deira$1
710$i mars , sa$i mars , sa$1
711$vitenskap , for å$vitskap , for å$1
712$to e-postene jeg fikk$to e-postane eg fekk$1
713$å stenge skolene ,$å stenga skulane ,$1
714$på at viruset ikke$på at viruset ikkje$1
715$resultater i norgescupen førte$resultat i norgescupen førte$1
716$reagert på at disse$reagert på at desse$1
717$forslag til løsninger ,$forslag til løysingar ,$1
718$i Tromsø siden de$i Tromsø sidan dei$1
719$roman på norsk ,$roman på norsk ,$1
720$, sier hovedverneombud Nils$, seier hovudverneombod Nils$1
721$kan du være fornøyd$kan du vera fornøgd$1
722$, og dyr som$, og dyr som$1
723$i et beskyttelsesnivå på$i eit vernnivå på$1
724$av en FHI-modell som$av ein FHI-modell som$1
725$toktet er over ,$toktet er over ,$1
726$til , er om$til , er om$1
727$avfallsanlegg lagre og motta$avfallsanlegg lager og få$1
728$tiltakene som er innført$tiltaka som er innførte$1
729$flere av reinbeitedistriktene ligger$fleire av reinbeitedistriktene ligg$1
730$på nettet viser Calderwood$på nettet viser Calderwood$1
731$nå er det ikke$no er det ikkje$1
732$tilbake igjen til skole$tilbake igjen til skule$1
733$og konkludert med at$og konkludert med at$1
734$Guardian vil YouTube nå$Guardian vil YouTube no$1
735$for Representantenes hus som$for Representanthuset som$1
736$personer er pågrepet og$personar er arrestert og$1
737$utfordringer , sier han.$utfordringar , seier han.$2
738$å slippe kuldesjokket om$å sleppa kuldesjokket om$1
739$oss på utenlandsreiser den$oss på utenlandsreiser han$1
740$selv er smittet ,$sjølv er smitta ,$1
741$vil mange foreldre oppleve$vil mange foreldre oppleva$1
742$, noe hun håper$, noko ho håper$1
743$er dårligere enn ordinære$er dårlegare enn ordinære$1
744$fjellet og langt fra$fjellet og langt frå$1
745$Store Norske for noen$Store Norske for nokon$1
746$er aktuelt å gjenåpne$er aktuelt å gjenopna$1
747$mannskapet under trening i$mannskapet under trening i$1
748$Og særlig nå ,$Og særleg no ,$0
749$Situasjonen har ført til$Situasjonen har ført til$0
750$må definere hvor i$må definera kvar i$1
751$rekord i Ytre Holmbukt$rekord i Ytre Holmbukt$1
752$at de har ekstraordinære$at dei har ekstraordinære$1
753$piratkopierte vernemasker fra en$piratkopierte vernemasker frå ein$1
754$kan , sier gründer$kan , seier gründer$1
755$blir det en veldig$blir det ein veldig$1
756$å flagge og gjerne$å flagga og gjerne$1
757$på hytte utenfor hjemkommunen$på hytte utanfor heimkommunen$1
758$at arbeidet vi har$at arbeidet vi har$1
759$områder til sauebeite ,$område til sauebeite ,$1
760$Grunnloven , men statssekretær$Grunnloven , men statssekretær$1
761$datter er sendt til$dotter er send til$1
762$unna nivået på samme$unna nivået på same$1
763$mars i fjor ,$mars i fjor ,$1
764$startet påskeferien , er$starta påskeferien , er$1
765$mange ute for å$mange ute for å$1
766$mat utendørs , men$mat utandørs , men$1
767$opp Høies nyhet med$opp Høies nyheit med$1
768$full skala , hvis$full skala , viss$1
769$like høy filtreringsgrad som$like høg filtreringsgrad som$1
770$som skal ta over$som skal ta over$1
771$og 53 har fått$og 53 har fått$1
772$det skal slås hardt$det skal slåast hardt$1
773$som regjeringen skal ta$som regjeringa skal ta$1
774$nå som folk må$no som folk må$1
775$sak med en sabotert$sak med ein sabotert$1
776$i 2001 , og$i 2001 , og$1
777$sterke grunner for å$sterke grunnar for å$1
778$om mastebrenning har nådd$om mastebrenning har nådd$1
779$eksplosjoner tre som var$eksplosjonar tre som var$1
780$UNN i Tromsø ventet$UNN i Tromsø venta$1
781$og den enkelte kommunen$og den enkelte kommunen$1
782$er nedstengt til høsten$er nedstengt til hausten$1
783$lenge det er lys$lenge det er lys$1
784$tid hvor mangel på$tid der mangel på$1
785$er positive til det$er positive til det$1
786$et intervju med Thorkildsen.$eit intervju med Thorkildsen.$2
787$dag kan rundt 200$dag kan rundt 200$1
788$fortvilte ofre de siste$fortvila offer dei siste$1
789$Fisken fordeler seg vanligvis$Fisken fordeler seg vanlegvis$0
790$må kunne stå der$må kunna stå der$1
791$hun ikke hadde levert$ho ikkje hadde levert$1
792$om å følge tiltakene$om å følgja tiltaka$1
793$oss om vi måtte$oss om vi måtte$1
794$Italia , fordi de$Italia , fordi dei$1
795$Modly sendte Crozier notatet$Modly sende Crozier notatet$1
796$og slett brenne ut$og slett brenna ut$1
797$Bare i de fire$Berre i dei fire$0
798$egglikør på NRKs direktesendte$egglikør på NRKs direktesende$1
799$mitt tilfelle hadde jeg$tilfellet mitt hadde eg$1
800$nordmenn lever med kols.$nordmenn lever med kols.$2
801$det bare oppå snøen.$det berre oppå snøen.$2
802$en hang til å$ein hang til å$1
803$om maskene som er$om maskene som er$1
804$er derfor like viktig$er derfor like viktig$1
805$være mest mulig hjemme$vera mest mogleg heime$1
806$hvor mye medisinsk oksygen$kor mykje medisinsk oksygen$1
807$behov for dette nå$behov for dette no$1
808$Lange gikk i dag$Lange gjekk i dag$1
809$ber nordmenn fortsatt om$ber nordmenn framleis om$1
810$politiet melding om fjøsbrannen$politiet melding om fjøsbrannen$1
811$til nettopp ansatte ,$til nettopp tilsette ,$1
812$at forbrukerrettighetene respekteres ,$at forbrukarrettane blir respekterte ,$1
813$på bordet når han$på bordet når han$1
814$at det skal komme$at det skal komma$1
815$er nesten å regne$er nesten å rekna$1
816$planke med strake armer$planke med strake armar$1
817$er å trygge ansatte$er å trygga tilsette$1
818$selskaper er kalt inn$selskap er kalla inn$1
819$at mange av disse$at mange av desse$1
820$i Europa i Norge$i Europa i Noreg$1
821$gjerne litt ekstra topping.$gjerne litt ekstra topping.$2
822$sletter videoer som promoterer$slettar videoar som promoterer$1
823$klar på at skolene$klar på at skulane$1
824$dyp knebøy helt til$djup knebøy heilt til$1
825$og har vakthold til$og har vakthald til$1
826$trukket ut på terrassen$trekt ut på terrassen$1
827$Oslo forklarer at de$Oslo forklarer at dei$1
828$I tillegg informerte de$I tillegg informerte dei$0
829$anfallene og dermed redusere$anfalla og dermed redusera$1
830$kan Biden rigge seg$kan Biden rigga seg$1
831$tror det skal litt$trur det skal litt$1
832$må vi beholde ,$må vi behalda ,$1
833$som utviser dårlig dømmekraft$som utviser dårleg dømmekraft$1
834$Sunde og Jan Bredo$Sunde og Jan Bredo$1
835$det kommet uvanlig mye$det komme uvanleg mykje$1
836$hvordan livet i det$korleis livet i det$1
837$av snøen som forsvinner$av snøen som forsvinn$1
838$er nå er det$er no er det$1
839$Heng kaffekjelen i en$Heng kaffikjelen i ein$0
840$en nykommer , sier$ein nykommar , seier$1
841$vår sier at beskyttelsesnivået$vår seier at vernnivået$1
842$kalle konspirasjonsteoriene for den$kalla konspirasjonsteoriane for han$1
843$å bake , kan$å baka , kan$1
844$er , og det$er , og det$1
845$på medisin , og$på medisin , og$1
846$i Helsedirektoratet har forståelse$i Helsedirektoratet har forståing$1
847$Peggy Knudsen områdedirektør i$Peggy Knudsen områdedirektør i$1
848$opplever ting på arbeidsplassene$opplever ting på arbeidsplassane$1
849$på korona , så$på korona , så$1
850$vondt å motta ,$vondt å få ,$1
